Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;Características;País;Data Comentário;Nota Comentário;Comentário;Link
214;4;CD e Vinil;B00J3D31ME;Loaded (Vinyl) [Disco de Vinil];318,52;4,7;1.152;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;05/11/2022;5;"Tive oportunidade de conhecer o Velvet Underground através do Anthony Bourdain no seu livro ""Ao ponto"" onde ele cita os versos finais de ""Sweet Jane"".Loaded, ao meu ver, consegue ser mais agitado e mais melodico do que os ultimos albuns - apesar de se manter as letras meio morbidas, satiricas e até ""romanticas"". É um album 10 de 10 para aqueles que curtem o Lou Reed!Sobre o produto em sí, sem criticas. O produto chegou antes do tempo previsto, sem amassados no disco ou nada relacionado.Ao reproduzi-lo pela primeira vez pode ter certeza de que o produto estava intacto.No mais, bravo!";https://www.amazon.com.br/dp/B00J3D31ME
215;5;CD e Vinil;B00JVQ7RHI;Greatest Hits [Disco de Vinil];327,45;4,8;11.154;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Pop Rock | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;17/10/2025;5;;https://www.amazon.com.br/dp/B00JVQ7RHI
216;6;CD e Vinil;B003ZZAY44;Seven Songs [Disco de Vinil];221,82;4,9;178;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;30/01/2025;5;A gem!!!;https://www.amazon.com.br/dp/B003ZZAY44
217;7;CD e Vinil;B00EMY2LP2;Jorge Ben, LP África Brasil - Série Clássicos Em Vinil [Disco de Vinil];269,9;4,8;135;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;02/07/2025;5;Chegou bem embalado, super rápido e dentro do prazo (o que fez toda a diferença pra mim, pois tinha urgência para receber o disco antes de uma viagem).Qualidade impecável!;https://www.amazon.com.br/dp/B00EMY2LP2
218;8;CD e Vinil;B00XLWENRK;Street Survivors [Disco de Vinil];312,79;4,8;393;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Blues Rock | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;22/10/2025;5;;https://www.amazon.com.br/dp/B00XLWENRK
219;9;CD e Vinil;B00U88WCR8;Blondie;161,82;4,7;483;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;09/04/2021;5;Ótima prensagem ! Qualidade de áudio irretocável.;https://www.amazon.com.br/dp/B00U88WCR8
220;10;CD e Vinil;B0DCYHGV54;Time Out;301,7;4,7;4.505;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Jazz | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;16/01/2026;5;Maravilhoso. Valeu cada centavo.;https://www.amazon.com.br/dp/B0DCYHGV54
221;11;CD e Vinil;B0FLQLQMLS;Fire of Love;197,8;4,7;307;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;14/02/2024;5;"Edição comemorativa Deluxe; Livreto com história do album e memorabilia. Album extra com material ao vivo.Se vc curte punk e não sacou o Gun Club ainda, apresse-se.";https://www.amazon.com.br/dp/B0FLQLQMLS
222;12;CD e Vinil;B00FEFOLKQ;Duets [Disco de Vinil];183,4;4,7;697;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;17/04/2025;5;Muito bom;https://www.amazon.com.br/dp/B00FEFOLKQ
223;13;CD e Vinil;B09BNWNQ49;Scaled And Icy [Disco de Vinil];288,8;4,8;1.095;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;31/12/2025;5;Muito bom;https://www.amazon.com.br/dp/B09BNWNQ49
224;14;CD e Vinil;B01GQMJF7O;Crash Anniversary Edition [Disco de Vinil];348,48;4,8;794;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;22/10/2025;5;Dave Matthews dispensa comentários.Excelente edição em vinil.Recomendo;https://www.amazon.com.br/dp/B01GQMJF7O
225;15;CD e Vinil;B08QFRKNNJ;evermore [Transparent Green 2 LP];322,35;4,8;14.114;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | Taylor surprise dropped another album in the same year and this is even better than folklore. Tons of lyrical masterpieces. Tolerate it is one of my favorite and most emotional song of all time. Cowboy like me, gold rush, evermore and right where you left me are other gems. Marjorie is beautiful and touching. Willow is amazing sequel to the cardgian music video from sister chapter. Taylor Swift is not only the most productive artist but epitome of creativity and music. Love this and can't wait for her re-recorded version of Fearless.: Imagens nesta avaliação";Brasil;17/12/2025;5;;https://www.amazon.com.br/dp/B08QFRKNNJ
226;16;CD e Vinil;B0741YCRN9;Live At Leeds [Disco de Vinil];183,4;4,7;1.581;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;06/11/2025;5;"Esse que é considerado por muitos como o melhor disco ""ao vivo"" de rock, aparece aqui em excelente prensagem.";https://www.amazon.com.br/dp/B0741YCRN9
227;17;CD e Vinil;B0DLH17K2S;Missionary [VINYL];144,15;4,6;133;".sp_detail_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail_hide_feedback_string {         display none;     }          .sp_detail_sponsored_labelhover {         color #111111;     }     .sp_detail_sponsored_labelhover .sp_detail_info_icon {         fill #555555;     }: Patrocinado | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/B0DLH17K2S
228;18;CD e Vinil;B0D9PBYPMP;Hejira (2024 Remaster);180,08;4,7;1.177;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;28/10/2025;5;Simplesmente maravilhoso amo muito esse album e ter ele em vinil significa muito pra mim. O disco chegou super rapido e em otimas condições;https://www.amazon.com.br/dp/B0D9PBYPMP
229;19;CD e Vinil;B08XXJJ4JH;Jubilee [Disco de Vinil];358,72;4,7;448;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;19/06/2024;5;Chegou mega bem embalado e cuidado e fiquei muito feliz. O vinil é lindíssimo (qualidade de imagem, tudo);https://www.amazon.com.br/dp/B08XXJJ4JH
230;20;CD e Vinil;B0BTB77SZ3;Britney;287,79;4,8;376;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;01/09/2025;5;;https://www.amazon.com.br/dp/B0BTB77SZ3
231;21;CD e Vinil;B01H2ROWFC;Master Of Reality [Disco de Vinil];294,31;4,8;3.593;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Hard Rock | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;30/11/2025;5;;https://www.amazon.com.br/dp/B01H2ROWFC
232;22;CD e Vinil;B0B8W4XVCF;Girls: The 2nd Mini Album - Alternate Cover;107,37;4,6;78;Não possui características detectáveis;N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/B0B8W4XVCF
233;23;CD e Vinil;B01LTHMF1Y;Wish You Were Here;300,24;4,8;6.751;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;06/01/2026;5;Muito bom...;https://www.amazon.com.br/dp/B01LTHMF1Y
234;24;CD e Vinil;B01CDTYFOW;Puberty 2 [Disco de Vinil];253,4;4,8;1.166;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Indie Rock | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;18/04/2025;5;Veio bem embalado, demorou bastante mas chegou;https://www.amazon.com.br/dp/B01CDTYFOW
235;25;CD e Vinil;B00TRP2SI6;Motörhead - No Sleep 'Til Hammersmith [Disco de Vinil];342,66;4,8;839;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;09/04/2025;5;Excelente !!;https://www.amazon.com.br/dp/B00TRP2SI6
236;26;CD e Vinil;B0DFX611RV;From Zero [CD];75,77;4,8;3.795;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;12/10/2025;5;Ela é linda! É a fita cassette com som mais claro que tenho na coleção, Mas como o album é curto, entao o conteúdo do lado B é o mesmo do lado A;https://www.amazon.com.br/dp/B0DFX611RV
237;27;CD e Vinil;B007BWUKXW;Bedtime Stories [Disco de Vinil];321,84;4,8;1.469;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Dança Pop | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;14/01/2026;5;Perfeito! Outro disco que comprei da rainha veio sem nenhuma embalagem para proteger, mas esse não! Extremamente bem embalado, lacrado, novinho!! Amei demais!;https://www.amazon.com.br/dp/B007BWUKXW
238;28;CD e Vinil;B0FVNV8CK3;Lux [VINYL];467,57;4,6;684;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;11/01/2026;5;MADRE MIA ROSALIA! Uma obra, definitivamente.;https://www.amazon.com.br/dp/B0FVNV8CK3
239;29;CD e Vinil;B00005Q4JH;Invincible;104,85;4,8;1.200;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;17/12/2025;5;"Muito maravilhoso o cd. Essa última era do Michael JAckson, só não é muito conhecida por conta que na época Michael brigou feio do CEO da divisão de discos da sony na época, Tommy Motolla. Esse cara não deixava Michael escolher os singles do jeito que ele queria, mas a briga era além disso. Enfim, é triste não termos mais vídeo clipes desse maravilhoso álbum, turnê. Mas ta ai essa jóia para ser descoberta pelos fãs do passado, presente e futuro.Essa edição, fiquei na duvida de que ano é e de que pais. No meu cd não tem nada dizendo se é produzio no brasil. pelo visto não. pensei que era edição dos EUA de 2001. Mas tem um único trecho escrito em português no cd, ""Marca Registrada"". Fica a duvida, que versão é essa?";https://www.amazon.com.br/dp/B00005Q4JH
240;30;CD e Vinil;B01LQDMUDY;Talking Book [Disco de Vinil];30800;4,8;1.398;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Música Soul | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;30/10/2025;5;Mais uma obra-prima de Stevie Wonder em qualidade sonora superior.;https://www.amazon.com.br/dp/B01LQDMUDY
241;1;Computadores e Informática;B08WKPK952;Cartucho de tinta HP 667 Preto Original (3YM79AB) Para Impressora Deskjet 2376, 2776, 6476, 5076, 5276;53,1;4,7;14.210;EstiloStandard: Faça uma seleção de Estilo, XL, Standard | CorPreto: Faça uma seleção de Cor, R$ 76,00 com 15 por cento de descontoR$76,00R$89,90R$89,90Em estoqueEntrega GRATISQuarta-feiraQuarta-feira, R$ 76,00 com 15 por cento de desconto, R$76,00, R$89,90R$89,90 | Tamanho2 ml: Faça uma seleção de Tamanho, 2 ml, 8,5 ml;Brasil;04/01/2026;5;Conforme o original;https://www.amazon.com.br/dp/B08WKPK952
242;2;Computadores e Informática;B074L9L5KZ;Mouse sem fio Logitech M170 com Design Ambidestro Compacto, Conexão USB e Pilha Inclusa - Preto;45;4,8;66.338;CorPreto: Faça uma seleção de Cor, R$ 51,92R$51,92Em estoqueEntrega GRATISQuarta-feiraQuarta-feira, R$ 51,92, R$51,92, Em estoque;Brasil;12/01/2026;5;Excelente qualidade, leve, com sensor ótico não visível;https://www.amazon.com.br/dp/B074L9L5KZ
243;3;Computadores e Informática;B0C1L2R4HH;Impressora Multifuncional HP Smart Tank 581 Tanque de Tinta Colorida Wi-Fi, USB - Alta Economia -Copiadora e Scanner (4A8D5A);726,93;4,7;5.575;"#buybox .a-accordion .a-accordion-active .a-price[data-a-size=l].reinventPriceAccordionT2 .a-price-whole {
        font-size 28px !important;
    }
    #buybox .a-accordion .a-accordion-active .a-price[data-a-size=l].reinventPriceAccordionT2 .a-price-fraction,
    #buybox .a-accordion .a-accordion-active .a-price[data-a-size=l].reinventPriceAccordionT2 .a-price-symbol {
        top -0.75em;
        font-size 13px;
    }: R$726,93R$726,93 | #buybox .a-accordion .a-accordion-active .a-price[data-a-size=l].reinventPriceAccordionT2 .a-price-whole {
        font-size 28px !important;
    }
    #buybox .a-accordion .a-accordion-active .a-price[data-a-size=l].reinventPriceAccordionT2 .a-price-fraction,
    #buybox .a-accordion .a-accordion-active .a-price[data-a-size=l].reinventPriceAccordionT2 .a-price-symbol {
        top -0.75em;
        font-size 13px;
    }: R$617,89R$617,89 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;14/09/2025;5;Gostei muito da impressora. Ao contrário do que foi mencionado em comentários anteriores, não tive nenhum problema na instalação, que foi feita de forma bem suave pelo app HP Smart no iPhone. Segui as orientações do manual (em papel) para a retirada dos adesivos, para instalação das cabeças de impressão e para o abastecimento dos tanques de tinta. Minha impressora anterior era de cartucho de tinta. Foi a primeira vez que fiz esse abastecimento de tinta e foi bem intuitivo, bastando apenas encaixar os frascos de tinta no tanque e esperar a tinta descer completamente. Após isso, com o HP Smart Tank no celular (já tinha baixado antes), bastou localizar a impressora no app (que é descoberta automaticamente) e seguir as intruções para configurá-la. A impressora localizou perfeitamente a nossa rede wifi de casa, bastando passar a senha pra ela pelo app. Em seguida, ativei no app o modo AirPrint para impressão em dispositivos da Apple. Testei a impressão de documentos via AirPrint, tanto no meu iPhone (que tem o app HP Smart), quanto no da minha esposa (que não tem o app instalado). Ambas as impressões funcionaram perfeitamente. Em seguida, testei a funcionalidade de scanner de documentos pelo app HP Smart. Para poder utilizá-la, é preciso criar uma conta da HP, o que consegui fazer sem dificuldades. Logado nessa conta no app, o escaneamento de documentos pelo app no celular funcionou perfeitamente, o que, para mim, é uma mão na roda, pois não preciso mais ligar o computador para fazer uma digitalização. Com a impressora na rede, segui as orientações do site da HP para instalação de software e drivers em computador Windows 10. Consegui instalar sem problemas, testei a impressão de documentos, que foi bem sucedida. Por meio do software HP Device Manager, consegui fazer a configuração de impressão também em computador Linux (Ubuntu 24.04), com teste bem sucedido de impressão de documentos. Na verdade, após a impressora se conectar na rede, ela apareceu automaticamente no Ubuntu, sem precisar fazer nada para instalar drivers. Nesse ponto, a instalação no Linux foi bem mais rápida que a do Windows kkk. Dessa forma, eu posso concluir que, para mim, a instalação da HP Tank 581 foi bem tranquila e suave. Talvez eu tenha dado sorte de o app HP Smart ter sido atualizado, o que pode ter resolvido problemas reportados anteriormente por outras pessoas. Resolvi colocar esse comentário aqui, porque essa foi uma das minhas preocupações na hora de comprar essa impressora. Um último ponto importante é que a impressora não veio com aquele cabo USB-B para conectar no computador via USB. Isso, para mim, não foi um problema, porque ela funciona via wifi e porque tenho esse cabo aqui. Em resumo, estou satisfeito com a aquisição dessa impressora, que foi feita há alguns dias.;https://www.amazon.com.br/dp/B0C1L2R4HH
244;4;Computadores e Informática;B074HMBWQG;Cartucho de Tinta HP 664 Preto Original (F6V29AB) Para Impressora Deskjet 2136, 2676, 3776, 5076, 527;55,76;4,7;20.455;CorPreto: Faça uma seleção de Cor, R$ 73,90 com 17 por cento de descontoR$73,90R$89,90R$89,90Em estoqueEntrega GRATISQuarta-feiraQuarta-feira, R$ 73,90 com 17 por cento de desconto, R$73,90, R$89,90R$89,90 | TamanhoSTANDAR: Faça uma seleção de Tamanho, XL, STANDAR;Brasil;30/12/2025;5;Sempre opto pelos cartuchos originais no tamanho XL, pois entregam um volume maior de páginas e reduzem significativamente a frequência de trocas. Embora o investimento inicial seja mais elevado, o valor se justifica pela alta performance e pela preservação da vida útil da impressora. É a escolha definitiva para quem não abre mão de confiabilidade e qualidade impecável de impressão.;https://www.amazon.com.br/dp/B074HMBWQG
