Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Caractéristicas;País;Nota Comentário;Data Comentário;Comentário;Link
80;7;Bebês;MLB46933962;Kit Alimentação Bebê Silicone Para Introdução Alimentar (8 Peças) Bordô;42,41;4,8;9146;{'Cor': 'Bordô'};Brasil;5;26/12/2024;Eu gostei, veio completo! tudo em silicone, a minha neném está começando agora a introdução alimentar, mas deixo ela pegando as coisas, ainda bem que ele prende na mesinha, porque ela fica tentando jogar o prato no chão!.;https://www.mercadolivre.com.br/kit-alimentaco-beb-silicone-para-introduco-alimentar-8-pecas-bord/p/MLB46933962
81;8;Bebês;MLB14810824;Luvas Nitrilicas Talge Cor Preto Tamanho M Com 100 Unidades;26,07;4,8;25355;{'Cor': 'Preto', 'É antiderrapante': 'Sim', 'Tamanho': 'M'};Brasil;5;30/07/2023;"Gostei do produto.
Uma dica: para quem está acostumado com luva de látex, e vai comprar nitrílica, aconselho a comprar um tamanho maior do que utiliza em látex (por o látex possuir a propriedade elástica maior que o nitrilo. ).
Bem resistente e bonita. A partir de agora só irei utilizar luvas nitrílicas (tatuador).";https://www.mercadolivre.com.br/luvas-nitrilicas-talge-cor-preto-tamanho-m-com-100-unidades/p/MLB14810824
82;9;Bebês;MLB17335899;Fraldas Descartáveis Supersec Com 22 Unidades Tamanho Xg Pampers Sem Gênero;44,74;4,8;25148;{'Tamanho': 'XG', 'Fraldas por pacote': '22'};Brasil;5;22/10/2023;"Comprarmos, porém ficamos com algumas dúvidas, pois nós comentários estava bem divido, uns falando bem e outros mal.
No meu caso, eu gostei, serviu bem no meu filho, a durabilidade é boa. Ficou a noite toda, e não vazou, porém isso é uma coisa que acho que os pais tem que ter consciência que pode várias de crianças, tem crianças que fazem mais xixi a noite, e outras não, um dos meus filhos mesmo, já aconteceu de as vezes ele fazer xixi só de manhã, e faz bastante. Se tiver promoção novamente irei comprar sem medo agora. Fraldas são muitos boas.";https://www.mercadolivre.com.br/fraldas-descartaveis-supersec-com-22-unidades-tamanho-xg-pampers/p/MLB17335899
83;10;Bebês;MLB17336433;Fralda Pampers Confort Sec M 44 Unidades Sem Gênero;83,00;4,9;30236;{'Tamanho': 'M', 'Fraldas por pacote': '44'};Brasil;5;04/07/2023;Pampers é pampers, nem precisa de comentários!!!.;https://www.mercadolivre.com.br/fralda-pampers-confort-sec-m-44-unidades/p/MLB17336433
84;1;Beleza e Cuidado Pessoal;MLB24529498;Creme Multirreparador Calmante Cicaplast Baume B5+ Para Todos Os Tipos De Pele Com 40ml La Roche Posay Todo Tipo De Pele Dia/noite;70,61;4,9;64906;{'Volume': '40 mL'};Brasil;5;15/12/2023;Muitas pessoas comentando que o produto não é original. Vcs já viram que a loja que vende é a própria la roche posay? é claro que é original. Já é o quinto tubinho que eu compro e eu adoro. Melhor hidratante facial do mundo!.;https://www.mercadolivre.com.br/creme-multirreparador-calmante-cicaplast-baume-b5-para-todos-os-tipos-de-pele-com-40ml-la-roche-posay/p/MLB24529498
85;2;Beleza e Cuidado Pessoal;MLB61856977;Kit Body Splash Masculino Barbarius E Midtown 200ml By Primacial;84,90;4,5;6757;{};Brasil;4;04/12/2025;O produto em si é ótimo mas o cheiro não fixa. Mesmo sabendo que o produto é um body splash esperava mais até porque é inspirado em perfumarias que tendem a ter um cheiro mais marcante e até porque o perfume é importado me agradou mas esperava mais.;https://www.mercadolivre.com.br/kit-body-splash-masculino-barbarius-e-midtown-200ml-by-primacial/p/MLB61856977
86;3;Beleza e Cuidado Pessoal;MLB36931922;Colônia Turma Da Mônica Cebolinha Jequiti 25ml;23,90;4,8;42694;{'Volume da unidade': '25 mL'};Brasil;4;26/11/2024;O produto é bom mas é bem forte para criança. O moleque parece que está indo para a balada.;https://www.mercadolivre.com.br/colnia-turma-da-mnica-cebolinha-jequiti-25ml/p/MLB36931922
87;4;Beleza e Cuidado Pessoal;MLB16084371;Papel Higiênico Neve Toque Da Seda Folha Dupla 30 M De 32 Un;78,99;4,9;18598;{'Unidades por pacote': '32'};Brasil;4;10/03/2024;Fala que é folha dupla mas é super fino. Com certeza não é como os de antigamente, a qualidade do papel neve caiu nesse quesito. Se quiser o antigo folha dupla, compre o folha tripla.;https://www.mercadolivre.com.br/papel-higinico-neve-toque-da-seda-folha-dupla-30-m-de-32-un/p/MLB16084371
88;5;Beleza e Cuidado Pessoal;LBU2980829097;Gloss Fran By Franciny Ehlke Liphoney Mel Liphoney-mel;26,49;4,8;4194;{'Color': 'LIPHONEY-MEL'};Brasil;5;21/05/2025;Comprei pra minha namorada, mas antes de chegar ela terminou comigo, isso foi um azar, não compro mais não, ainda tem um perfume que comprei pros dias dos namorados que tá pra chegar, o jeito vai ser revender.;https://www.mercadolivre.com.br/gloss-fran-by-franciny-ehlke-liphoney-mel/up/MLBU2980829097
89;6;Beleza e Cuidado Pessoal;MLB45519277;Body Splash Delight Barbour's Beauty Cedro Peônia Líchia 200ml;50,90;4,6;6962;{};Brasil;5;06/06/2025;Amei o aroma apesar de achar suave. Mas deve se levar em consideração que ele é body splash. Não perfume! de fato passei ontem a noite e o cheiro tá aqui ainda hj. Excelente fixação.;https://www.mercadolivre.com.br/body-splash-delight-barbours-beauty-cedro-penia-lichia-200ml/p/MLB45519277
90;7;Beleza e Cuidado Pessoal;MLB45617876;Attracione Men Perfume Masculino Com Feromônios Ativados 25 Ml;64,99;4,4;44013;{};Brasil;4;07/03/2025;O perfume é bom, copia do scandal, nada de mais, e nao, a mulherada nao vai sair pulando em cima de ti kkk.;https://www.mercadolivre.com.br/attracione-men-perfume-masculino-com-feromnios-ativados-25-ml/p/MLB45617876
91;8;Beleza e Cuidado Pessoal;MLB21835179;Barbeador E Cortador De Cabelo 3 Em 1 Kemei Km-6558 Preto 127/220v;48,89;4,6;10616;{'Cor': 'Preto'};Brasil;5;04/10/2025;Muito boa mesmo corta tudo até as bola, então cuidado.;https://www.mercadolivre.com.br/barbeador-e-cortador-de-cabelo-3-em-1-kemei-km-6558/p/MLB21835179
92;9;Beleza e Cuidado Pessoal;MLB8729164;Perfume Nautica Voyage Eau De Toilette Masculino 100ml;79,99;4,8;18588;{'Volume da unidade': '100 mL'};Brasil;4;17/08/2023;Pensei que o cheiro marinho ficasse mais escondido, como algumas pessoas falaram, e youtubers também. Mas é muito nítido, lembrando cheiros comuns como avon musk marine. Embora depois de um tempo ele amenize pra algo furado cítrico bem leve. Não me impressionou. Embora seja original, eu não comprarei mais. Mas confirmo que é bem cheiroso pra maioria e não desagrada, é um cheiro comum demais, por isso só dei 4 estrelas.;https://www.mercadolivre.com.br/perfume-nautica-voyage-eau-de-toilette-masculino-100ml/p/MLB8729164
93;10;Beleza e Cuidado Pessoal;MLB44398955;Chapinha Prancha Lizze Extreme Titânio Com Cor Preto 127v;450,18;4,8;33072;{'Cor': 'Preto', 'Voltagem': 'Escolha'};Brasil;5;14/07/2024;É fantásticaaaa maravilhosaaa ❤️❤️❤️. Esquenta muito muito rápido, fiz a progressiva soninha e ficou perfeito o meu cabelo, recomendo muito 🥰🥰🥰.;https://www.mercadolivre.com.br/chapinha-prancha-lizze-extreme-titnio-com-cor-preto/p/MLB44398955
94;11;Beleza e Cuidado Pessoal;MLB21361292;Loção Hidratante Corporal Sem Perfume, Com Ceramidas Essenciais E Ácido Hialurônico, Textura Fluida Cerave 473ml Sem Fragrância;89,99;4,9;73692;{};Brasil;5;25/04/2023;Eu sou apaixonado por essa loção e pela linha toda da cerave! ela me ajudou muito na melhora da minha pele, pois tive dermatite e precisava de algo que não me causasse alergias mas que hidratasse de uma forma rápida mas que fosse duradoura! comecei a usar o creme da cerave de início e agora que já estou melhor só uso a loção! a textura dele é leve, fácil de passar e com um cheiro suave e agradável que logo se dissipa…. Hidrata muito bem a pele do corpo e rosto! o preço realmente é alto, mas se tratando de algo de qualidade dermatológica vale super a pena! não vivo mais sem e super recomendo!.;https://www.mercadolivre.com.br/loco-hidratante-corporal-sem-perfume-com-ceramidas-essenciais-e-acido-hialurnico-textura-fluida-cerave-473ml/p/MLB21361292
95;12;Beleza e Cuidado Pessoal;LBU3265279445;Aparelho Lixa Pés Elétrico Esfoliante Removedor De Calos Usb 110v/220v;19,80;4,5;5426;{};Brasil;5;04/09/2025;Sem texto;https://www.mercadolivre.com.br/aparelho-lixa-pes-eletrico-esfoliante-removedor-de-calos-usb/up/MLBU3265279445
96;13;Beleza e Cuidado Pessoal;MLB19600322;Creme Hidratante Para Pele Seca E Extra Seca Com 3 Ceramidas E Ácido Hialurônico Hidratação 48h Cerave 50g;33,71;4,9;46471;{'Tipo de embalagem': 'Bisnaga', 'Peso da unidade': '50 g'};Brasil;5;23/11/2022;Esse hidratante é maravilhoso. A pele fica muito macia. Uso no rosto também (ele também é para o rosto) e notei q ele hidrata e uniformiza muito a pele do rosto. Tenho a impressão de que melhorou até linhas leves e manchas.;https://www.mercadolivre.com.br/creme-hidratante-para-pele-seca-e-extra-seca-com-3-ceramidas-e-acido-hialurnico-hidrataco-48h-cerave-50g/p/MLB19600322
97;14;Beleza e Cuidado Pessoal;MLB18572379;Secador De Cabelos Style Azul Tiffany 2000w Taiff Azul-turquesa 127v;208,54;4,9;25747;{'Cor': 'Azul-turquesa', 'Voltagem': 'Escolha'};Brasil;5;17/05/2022;"Eu amei demaisss. A cor é linda, é super leve mas muito potente, tenho cabelo cacheado e consegui escovar ele muito bem, adorei!!! melhor compra que já fiz.
O único ponto negativo é que na caixa vem dizendo que é silencioso mas ele faz o msm barulho que qualquer secador comum, fora isso é simplesmente perfeito.";https://www.mercadolivre.com.br/secador-de-cabelos-style-azul-tiffany-2000w-taiff/p/MLB18572379
98;15;Beleza e Cuidado Pessoal;MLB53342774;Body Splash Masculino Barbarius 200ml - Primacial Perfume Amadeirado;45,40;4,4;3319;{};Brasil;5;11/11/2025;Recomendo! gostei bastante da fragrância. Ótimo pra usar no dia a dia. Comprei o midtown e o barbarius, os dois tem boa fragrância, mas gostei mais do midtown.;https://www.mercadolivre.com.br/body-splash-masculino-barbarius-200ml-primacial-perfume-amadeirado/p/MLB53342774
99;16;Beleza e Cuidado Pessoal;MLB19315995;Refil Shampoo Energizante Antiqueda Dercos 200ml Vichy;107,24;4,8;24512;{'Apresentação': 'Sachê', 'Conteúdo total em volume': '200 mL', 'Conteúdo total em peso': '291 g'};Brasil;5;25/08/2023;"Amei já na primeira lavada senti diferença no toque!.
A cutícula ficou alinhada e o cheiro é muito gostoso!.
Eu comprei sachê e coloquei num frasco já lavado de shampoo do meu bebê!🥰.
Depois do covid19 (2020) nunca mais o meu cabelo parou de cair.
Espero que agora pare! 🙏🏻.";https://www.mercadolivre.com.br/refil-shampoo-energizante-antiqueda-dercos-200ml-vichy/p/MLB19315995
100;17;Beleza e Cuidado Pessoal;MLB25708528;Shampoo Redutor De Grisalhos Grecin Control Gx Para Todas Os Tons Cabelo 118ml;78,90;4,7;15080;{};Brasil;5;13/08/2024;"Justificando meus comentários: o custo não é tão baixo pela redução aplicada ao produto em ml e mantendo e até aumentando o preço, fica bem caro manter. Segundo sobre a maciez. Não é tão eficaz assim, a gente tem que usar um condicionador e sobre o perfume, na boa. Molhado é até um pouco fedido, seco fica neutro, tem que usar um creme de pentear para ter um perfume real, mas tudo bem, ainda é meu produto preferido pelo resultado e por não ter o cheiro de enxofre dos concorrentes. É caro ma tá valendo ainda.
Sobre os resultados. Nem preciso falar, imagens falam mais que mil palavras. Este resultado é com 2 aplicações semanais para manter, no começo apliquei 4 vezes por semana e deixei uma hora pra agir mais no cabelo, depois 10 minutos são suficientes para cobrir os brancos que vão nascendo naturalmente.";https://www.mercadolivre.com.br/shampoo-redutor-de-grisalhos-grecin-control-gx-para-todas-os-tons-cabelo-118ml/p/MLB25708528
101;18;Beleza e Cuidado Pessoal;MLB20683990;Gel Creme Hidratante Corporal Para Pele Sensível Cetaphil 453g - Hidratação 48h Com Aloe Vera Sem Fragrância;59,20;4,7;7146;{};Brasil;5;10/04/2024;Este produto é maravilhoso foi indicado pela minha dermatologista, pois tenho dermatite e o resultado é imediato minha pele é muito sensível e chega a rachar quando passo o gel o resulto é na hora. Vi muitas pessoas falando que o produto é falsificado mais não é! devem estar confundindo o creme com o gel pois a textura é totalmente diferente. Não vive mais sem ele.;https://www.mercadolivre.com.br/gel-creme-hidratante-corporal-para-pele-sensivel-cetaphil-453g-hidrataco-48h-com-aloe-vera/p/MLB20683990
102;19;Beleza e Cuidado Pessoal;MLB18638651;Secador De Cabelos, Mondial, 2000w - Scn-01 Preto/violeta 127v;119,90;4,7;25834;{'Cor': 'Preto/Violeta', 'Voltagem': 'Escolha'};Brasil;5;24/10/2024;Oiiii gente o produto é ótimo!!!! eu ameiiiiiii podem comprar, chega super rápido. Curtam meu comentário por favorrrrr.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
103;1;Brinquedos e Hobbies;MLB24647466;Bicicleta De Equilíbrio 4 Rodas Buba Infantil Sem Pedal Cor Azul;185,08;4,9;18714;{'Cor': 'Azul'};Brasil;5;17/11/2024;"Gosto sempre de avaliar pois através da avaliação de outras pessoas eu faço minhas compras.
Então vamos lá….
A bicicleta é recomendada para crianças a partir de 1 ano.
Meu filho tem 1 ano e 4 meses e já na segunda semana usando ele se adaptou.
Achei muito legal a evolução dele em tão pouco tempo.
A bicicleta é realmente pequena mas claramente ela ajuda a criança a ter mais equilíbrio e noção de espaço.
Super recomendo e antes que esqueça, ela é super fácil de montar.";https://www.mercadolivre.com.br/bicicleta-de-equilibrio-4-rodas-buba-infantil-sem-pedal-cor-azul/p/MLB24647466
104;2;Brinquedos e Hobbies;MLB51909624;Caminhão Dinossauro Pista Com Carrinhos Maleta Transporte Cor Amarelo;118,00;4,9;2884;{'Cor': 'Amarelo'};Brasil;5;08/10/2025;Pessoal que compra seria bom posta pra quem quer compra tirar suas dúvidas, comprei pelo valor de 119 reais dizem. Qie e promoção mas so vem 2 carrinhos ,e veio faltando uma peça que supostamente seria a pata dele !porém é melhor compra pelo valor de 200 reais e vem mais opções de carrinhos. Meu filho gostou bastante.;https://www.mercadolivre.com.br/caminho-dinossauro-pista-com-carrinhos-maleta-transporte-cor-amarelo/p/MLB51909624
105;3;Brinquedos e Hobbies;MLB43344829;Hot Wheels Cartela De Carrinhos Com 5 Mattel - O Kit Cor Multicolor;66,49;4,9;9100;{'Cor': 'Multicolor'};Brasil;5;05/12/2024;Carrinhos originais. Sortidos e veio todos legais. Preço melhor que de lojas. 👍🏼.;https://www.mercadolivre.com.br/hot-wheels-cartela-de-carrinhos-com-5-mattel-o-kit-cor-multicolor/p/MLB43344829
106;4;Brinquedos e Hobbies;MLB44665731;Bicicleta De Equilíbrio Sem Pedal 4 Rodas Mega Compras Cor Verde-escuro;64,90;4,7;5563;{'Cor': 'Verde-escuro'};Brasil;5;30/12/2024;O material é algum tipo de metal que consegue ser resistente e leve ao mesmo tempo. Meu filho de 1 ano e 4 meses consegue levantar a bicicleta sem dificuldade. Montei rápido, coisa de 5 minutos. Considero segura por não possuir partes perigosas expostas (como pontas, lâminas ou serras), o que é crucial pra um brinquedo de crianca. O selin poderia ser ajustável (como o guidão é), é a única coisa que eu mudaria no produto. De resto é ótimo! vale muito à pena!!.;https://www.mercadolivre.com.br/bicicleta-de-equilibrio-sem-pedal-4-rodas-mega-compras-cor-verde-escuro/p/MLB44665731
107;5;Brinquedos e Hobbies;LBU3808116192;Coelho De Pelúcia Páscoa Pula Emite Som Brinquedo Infantil Rosa;44,98;4,9;125;{'Cor': 'Rosa'};Brasil;5;22/03/2026;"Textura: pelúcia.
Design: coelho branco com detalhes rosa na orelha e no focinho e uma cenoura na boca.
É perfeito.
Lindo demais 😍.
Super recomendo.
É em pelúcia.
Minha sobrinha amou , fica atrás engatinhando.
Ele anda e faz um barulhinho.
Acende uma luz vermelha na orelha.";https://www.mercadolivre.com.br/coelho-de-pelucia-pascoa-pula-emite-som-brinquedo-infantil/up/MLBU3808116192
108;6;Brinquedos e Hobbies;MLB43854141;Patinete Infantil 3 Rodas De Led Dobrável Scooter Crianças Cor Rosa;66,90;4,5;14481;{'Cor': 'Rosa'};Brasil;5;26/08/2024;Gostei bastante, tomei uma coca na hora de montar.;https://www.mercadolivre.com.br/patinete-infantil-3-rodas-de-led-dobravel-scooter-criancas-cor-rosa/p/MLB43854141
109;7;Brinquedos e Hobbies;MLB59338045;Combo De Booster Mega Evolução Pokémon Tcg Mini Booster Box Mega Evolução Português Megaevolução;184,20;4,7;1190;{};Brasil;5;29/10/2025;Preju mas pareceu original… dessa vez! fiquem sempre atentos e a qualquer sinal de adulteração, reportem!.;https://www.mercadolivre.com.br/combo-de-booster-mega-evoluco-pokemon-tcg-mini-booster-box-mega-evoluco-portugus/p/MLB59338045
110;8;Brinquedos e Hobbies;LBU3396792386;Kit 9 Carros E Personagens Patrulha Canina Coleção Fricção Colorido;65,56;4,8;1280;{'Cor': 'Colorido'};Brasil;5;12/10/2025;São simples, mas meu filho amou. Veio tudo certinho! o cachorrinho sai, e foi ótimo pois meu filho gosta de ficar tirando pra brincar rs.;https://www.mercadolivre.com.br/kit-9-carros-e-personagens-patrulha-canina-colecao-friccao/up/MLBU3396792386
111;9;Brinquedos e Hobbies;MLB54093455;Spray De Pum Brincadeira Fedorento Casa Crazze Trolagem 30ml Branco;19,00;4,7;3207;{'Cor': 'Branco'};Brasil;5;24/09/2025;Eu acho que tem fezes de verdade pois o líquido é escuro e espesso, com pedaços de alguma coisa dentro. O cheiro é péssimo, parece de banheiro químico. Já comprei outros que eram artificiais com cheiro de enxofre, que evaporaram rápido. Esse não sai a carniça, onde encosta fica podre! se forem fezes mesmo, deveriam avisar pois tem risco de contato com a pele.;https://www.mercadolivre.com.br/spray-de-pum-brincadeira-fedorento-casa-crazze-trolagem-30ml/p/MLB54093455
112;10;Brinquedos e Hobbies;MLB62306855;Triciclo Infantil Kids Avespa Carrinho De Passeio Com Empurrador Colorido;197,66;4,9;231;{'Cor': 'Colorido'};Brasil;5;04/03/2026;Amei, super reforçado, lindo, a criança está encantada com o brinquedo, recomendo!.;https://www.mercadolivre.com.br/triciclo-infantil-kids-avespa-carrinho-de-passeio-com-empurrador-colorido/p/MLB62306855
113;11;Brinquedos e Hobbies;MLB45883026;Brinquedo Bloco De Montar Personagens Desenho Animado Quantidade De Peças 161 Versão Do Personagem Stitch;24,18;4,7;1228;{'Quantidade de peças': '161', 'Versão do personagem': 'Stitch'};Brasil;5;19/07/2025;Vieram todas as peças comprei para meus filhos de 10 anos e já montaram em 1 dias kkkk.;https://www.mercadolivre.com.br/brinquedo-bloco-de-montar-personagens-desenho-animado-quantidade-de-pecas-161-verso-do-personagem-stitch/p/MLB45883026
114;12;Brinquedos e Hobbies;MLB61744329;Papel A4 120g Chamequinho Branco 1250 Folhas | 25 Pacotes Cor Branco 120g 1250 Folhas;392,99;4,9;6144;{'Cor': 'Branco 120g 1250 Folhas', 'Quantidade de folhas': '50', 'Gramagem': '120 g', 'Formato de venda': 'Kit', 'Unidades por kit': '25'};Brasil;5;10/10/2023;Sem texto;https://www.mercadolivre.com.br/papel-a4-120g-chamequinho-branco-1250-folhas-25-pacotes-cor-branco-120g-1250-folhas/p/MLB61744329
115;13;Brinquedos e Hobbies;LBU3751876051;Barraca Iantil Toca Castelinho Rosa Menina Cabana Cor Rosa Rosa;79,99;4,8;247;{'Cor': 'Rosa'};Brasil;5;19/03/2026;Minha filha tem 1,10mts achei a barraca grande e alta custo beneficio excelente.;https://www.mercadolivre.com.br/barraca-iantil-toca-castelinho-rosa-menina-cabana-cor-rosa/up/MLBU3751876051
116;1;Calçados, Roupas e Bolsas;MLB65658752;Tênis Carina Street Bdp Puma Branco E Verde Liso 39 Br;256,49;4,7;200;{'Cor': 'Branco e Verde', 'Tamanho': 'Escolha'};Brasil;5;08/03/2026;Lindo, confortável , estiloso. Ótimo custo benefício. Muito satisfeita.;https://www.mercadolivre.com.br/tnis-carina-street-bdp-puma/p/MLB65658752
117;2;Calçados, Roupas e Bolsas;MLB44924992;Chinelo Casual Masculino E Feminino Top Havaianas Liso 39/40 Branco 35.36 Br;32,23;4,8;67060;{'Cor': 'Branco', 'Tamanho': 'Escolha'};Brasil;5;14/09/2023;Amamos produto original e de boa qualidade.;https://www.mercadolivre.com.br/chinelo-casual-masculino-e-feminino-top-havaianas-liso/p/MLB44924992
118;3;Calçados, Roupas e Bolsas;MLB990629441;Kit 6 Pares Meias Lupo Cano Médio Esportivas Academia;56,90;4,8;35138;{'Cor': 'Kit 4 - Misto Escuro', 'Tamanho': 'Escolha'};Brasil;5;22/05/2023;Sempre uso meias lupo, compradas em diversas lojas físicas. Agora posso comprar na comodidade da minha casa, com toda a confiabilidade.;https://produto.mercadolivre.com.br/MLB-990629441-kit-6-pares-meias-lupo-cano-medio-esportivas-academia-_JM
119;4;Calçados, Roupas e Bolsas;MLB4120192403;Kit 10 Calcinhas Algodão Tanga Lisa Conforto Basica Feminina;38,99;4,6;9935;{'Cor': 'Multicolorido', 'Tamanho': 'Escolha'};Brasil;5;02/09/2025;Bem boazinha as calcinhas só não gostei muito do forro que é branco peguei a m peso 65 ficou um pouco grande a forma delas e grande.;https://produto.mercadolivre.com.br/MLB-4120192403-kit-10-calcinhas-algodo-tanga-lisa-conforto-basica-feminina-_JM
120;5;Calçados, Roupas e Bolsas;MLB66426236;Gravata Masculina Premium Tradicional Padrinhos Casamento Noivos Semi Slim Várias Cores Na Cor Branco Listras 140 Cm;19,11;4,9;5197;{'Cor': 'Branco'};Brasil;5;12/01/2025;Sem texto;https://www.mercadolivre.com.br/gravata-masculina-premium-tradicional-padrinhos-casamento-noivos-semi-slim-varias-cores-na-cor-branco/p/MLB66426236
121;6;Calçados, Roupas e Bolsas;MLB4388911224;Calça Masculina Sarja Premium Esporte Fino Bolso Faca Lycra;71,90;4,8;26745;{'Cor': 'Cinza', 'Tamanho': 'Escolha'};Brasil;5;23/05/2025;Excelente calça, tamanho correspondente, tem um certo elastano pra se mecher bem. Nota 10.;https://produto.mercadolivre.com.br/MLB-4388911224-calca-masculina-sarja-premium-esporte-fino-bolso-faca-lycra-_JM
122;7;Calçados, Roupas e Bolsas;MLB4049279695;Tênis Masculino Feminino Kappa Park 2.0 Original;109,90;4,7;29599;{'Cor': 'GRAFITE-PRETO-PRETO', 'Tamanho': 'Escolha'};Brasil;4;26/06/2025;O tênis é bonito, leve e confortável. Calço 39 e o tamanho ficou legal, na medida. Ótimo custo-benefício! com cupom de desconto, o tênis saiu por 80,00. Valeu a pena, recomendo.;https://produto.mercadolivre.com.br/MLB-4049279695-tnis-masculino-feminino-kappa-park-20-original-_JM
123;8;Calçados, Roupas e Bolsas;MLB3904422855;Calça Tactel Jogger Com Elastano Active Wear Void Verão;37,66;4,6;20997;{'Cor': 'Escolha', 'Tamanho': 'Escolha'};Brasil;5;14/04/2025;Vestiu bem. O valor da calça versos a qualidade é dmais. Pode comprar sem medo. Já pedi mais duas!.;https://produto.mercadolivre.com.br/MLB-3904422855-calca-tactel-jogger-com-elastano-active-wear-void-vero-_JM
124;9;Calçados, Roupas e Bolsas;MLB4082625257;Short Duplo Compreensão Fitness Bermuda Academia Feminino;35,90;4,8;25895;{'Cor': 'Escolha', 'Tamanho': 'Escolha'};Brasil;5;31/08/2025;Eu amei, corri 10 km, não ficou subindo e não esquentou. O material é muito bom. Tenho 1,67 65 kg e comprei m,ficou perfeito. Tá aprovado pra correr e fazer exercícios.;https://produto.mercadolivre.com.br/MLB-4082625257-short-duplo-compreenso-fitness-bermuda-academia-feminino-_JM
125;10;Calçados, Roupas e Bolsas;MLB3966273439;4 Short Tactel Masculino Bermuda Praia Casual Academia Bolso;60,89;4,6;16967;{'Cor': 'KIT 1', 'Tamanho': 'Escolha'};Brasil;4;29/03/2025;"O produto é reforçado com 3 costuras e na bainha com 2 costura. Possui 2 bolsos laterais e não são grandes, porém consegue guardar normal o celular.
Ele é shorts(curto) e não bermuda.";https://produto.mercadolivre.com.br/MLB-3966273439-4-short-tactel-masculino-bermuda-praia-casual-academia-bolso-_JM
126;11;Calçados, Roupas e Bolsas;MLB64118217;Tenis Fila Vector Feminino Creme/bege/borgonha Lisa 39 Br;263,41;4,8;331;{'Cor': 'CREME/BEGE/BORGONHA', 'Tamanho': 'Escolha'};Brasil;5;05/12/2025;Lindo, macio, confortável e leve. Calço 36 e comprei tamanho 36, ficou perfeito. Ótimo tênis.;https://www.mercadolivre.com.br/tenis-fila-vector-feminino/p/MLB64118217
127;12;Calçados, Roupas e Bolsas;MLB3239976866;Kit 6 Pares Meias Puma Cano Médio Alto Atoalhada Original;61,58;4,9;86227;{'Cor': '2 Pretas, 2 Cinzas e 2 Brancas', 'Tamanho': 'Escolha'};Brasil;5;28/11/2023;"Ja comprei antes sempre em loja física dessa marca. Comprei aqui e deu super certo.
O tecido dela é bem grosso. Difícil de achar em meias.
Perfeito para quem tem bastante suor no pé.";https://produto.mercadolivre.com.br/MLB-3239976866-kit-6-pares-meias-puma-cano-medio-alto-atoalhada-original-_JM
128;13;Calçados, Roupas e Bolsas;MLB45417152;Tênis Masculino Renno Classic Fila Branco/branco/marinho Liso 41 Br;254,62;4,8;2336;{'Cor': 'BRANCO/BRANCO/MARINHO', 'Tamanho': 'Escolha'};Brasil;4;17/03/2025;O tênis é bem bonito e muito confortável, porém é totalmente colado e isso deixa aquele receio de não ser muito durável. Eu sempre uso tamanho 42 em tênis e chinelos mas esse ficou bom no 41 com meia fina da puma. Se vc não usa meias então pode ir mesmo de 41 tranquilo.;https://www.mercadolivre.com.br/tnis-masculino-renno-classic-fila/p/MLB45417152
129;14;Calçados, Roupas e Bolsas;MLB4355635843;Kit 12 Cueca Boxer Masculina Microfibra Adulto Premium;53,34;4,5;2550;{'Cor': 'Multicolorido', 'Tamanho': 'Escolha'};Brasil;5;07/03/2026;Top.;https://produto.mercadolivre.com.br/MLB-4355635843-kit-12-cueca-boxer-masculina-microfibra-adulto-premium-_JM
130;15;Calçados, Roupas e Bolsas;LBU1417823167;Calça Feminina Alfaiataria Wide Leg Social Pantalona Preta Gg;29,90;4,6;15640;{'Cor': 'Preta', 'Tamanho': 'GG'};Brasil;5;14/06/2025;"Minha filha amou.
Ficou perfeito, ela pesa 50 kilos , 164 altura. Pegou tamanho p.
Obs: quando vocês forem colocar comentários dê detalhes para que as pessoas possam acertar nas medidas.
Ex : peso , altura, estica, tecido bom ou ruim etc.";https://www.mercadolivre.com.br/calca-feminina-alfaiataria-wide-leg-social-pantalona/up/MLBU1417823167
131;16;Calçados, Roupas e Bolsas;MLB3854211493;Kit 3 Calça Jeans Skinny Masculina Com Lycra Estica Muito Nf;129,20;4,6;13109;{'Cor': 'Azul Claro Cinza Preta', 'Tamanho': 'Escolha'};Brasil;5;26/01/2025;"Eu achei muito top, só a preta que veio com um formato maior mas nada que ajuste!!.
Comprei pra trabalhar, super recomendo!!!.";https://produto.mercadolivre.com.br/MLB-3854211493-kit-3-calca-jeans-skinny-masculina-com-lycra-estica-muito-nf-_JM
132;17;Calçados, Roupas e Bolsas;MLB3396120483;Calça Mom Jeans Feminina Cintura Alta Marmorizada;58,89;4,7;24496;{'Cor': 'Azul-claro', 'Tamanho': 'Escolha'};Brasil;5;11/11/2023;Sem texto;https://produto.mercadolivre.com.br/MLB-3396120483-calca-mom-jeans-feminina-cintura-alta-marmorizada-_JM
