Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Caractéristicas;País;Nota Comentário;Data Comentário;Comentário;Link
130;6;Brinquedos e Hobbies;MLB50665370;Brinquedo Maquina Bolha De Sabão Pistola Automática C/ Luz Cor Azul Marca Redfin Flying Azul;27,90;4,6;4619;{'Cor': 'REDFIN azul'};Brasil;5;20/07/2025;As fotos ficaram maravilhosas! 😍😍😍😍 tem que comprar pilha. Vi isso na última hora.;https://www.mercadolivre.com.br/brinquedo-maquina-bolha-de-sabo-pistola-automatica-c-luz-cor-azul-marca-redfin/p/MLB50665370
131;7;Brinquedos e Hobbies;MLB62416725;Kit 40 Blocos Magnéticos De Montar Construção Pedra, Água E Tijolo Brinquedo Educativo;32,90;4,7;818;{'Quantidade de peças': '40'};Brasil;5;30/10/2025;Tinha comprado 2cx direto da china e veio tudo da mesma peça, esta marca vieram variados, agora meu filho consegue construir.;https://www.mercadolivre.com.br/kit-40-blocos-magneticos-de-montar-construco-pedra-agua-e-tijolo-brinquedo-educativo/p/MLB62416725
132;8;Brinquedos e Hobbies;MLB43854141;Patinete Infantil 3 Rodas De Led Dobrável Scooter Crianças Cor Rosa;54,80;4,5;12503;{'Cor': 'Rosa'};Brasil;5;26/08/2024;Gostei bastante, tomei uma coca na hora de montar.;https://www.mercadolivre.com.br/patinete-infantil-3-rodas-de-led-dobravel-scooter-criancas-cor-rosa/p/MLB43854141
133;9;Brinquedos e Hobbies;MLB56690422;Lousa Mágica Infantil Digital Educativa Interativa Tablet Desenho Escrever Azul Homeroarte;19,00;4,7;4349;{'Cor': 'Azul'};Brasil;4;19/06/2024;Ele e ótimo pelo valor mas é meio frágil se fosse eu fosse vc não deixaria cair toda hora e cheia rapidasso.;https://www.mercadolivre.com.br/lousa-magica-infantil-digital-educativa-interativa-tablet-desenho-escrever-azul-homeroarte/p/MLB56690422
134;10;Brinquedos e Hobbies;MLB63577013;Estojo Box Escolar 100 Lápis Stitch Disney Rosa Lisa;78,99;4,9;796;{'Cor': 'Rosa', 'Nome do desenho': 'Lisa'};Brasil;5;04/12/2024;Sem texto;https://www.mercadolivre.com.br/estojo-box-escolar-100-lapis-stitch-disney-rosa/p/MLB63577013
135;11;Brinquedos e Hobbies;MLB56652112;Patins Profissional Infantil 4 Rodas Roller 34 40 Luna Rosa Tamanho Dos Patins 36;159,90;4,8;5155;{'Cor': 'Rosa', 'Tamanho dos patins': '36'};Brasil;5;30/12/2023;Ele é bom.;https://www.mercadolivre.com.br/patins-profissional-infantil-4-rodas-roller-34-40-luna-rosa-tamanho-dos-patins-36/p/MLB56652112
136;12;Brinquedos e Hobbies;MLB45889073;Brinquedo Bloco De Montar Personagens Desenho Animado Quantidade De Peças 164 Versão Do Personagem Luigi;24,96;4,7;831;{'Quantidade de peças': '164', 'Versão do personagem': 'Luigi'};Brasil;5;19/07/2025;Vieram todas as peças comprei para meus filhos de 10 anos e já montaram em 1 dias kkkk.;https://www.mercadolivre.com.br/brinquedo-bloco-de-montar-personagens-desenho-animado-quantidade-de-pecas-164-verso-do-personagem-luigi/p/MLB45889073
137;13;Brinquedos e Hobbies;MLB61988785;Box Pokémon Mega Kangaskhan Ex Português;103,01;4,8;482;{'Nombre de la carta intercambiable': 'Kangaskhan Ex', 'Quantidade de cartões de jogo': '49'};Brasil;5;18/12/2025;Muito brabo!!! loja anny bolsas 100% confiável.;https://www.mercadolivre.com.br/box-pokemon-mega-kangaskhan-ex/p/MLB61988785
138;14;Brinquedos e Hobbies;MLB3800082559;Boneco Articulado Dummy 13 | Peças Melhoradas | Com Imas;31,50;4,6;862;{'Azul': 'Preto Corpo Verde'};Brasil;5;08/12/2025;Um pouco difícil a montagem, mesmo com o vídeo. As peças são frágeis e podem rachar quando se aplica a pressão durante a montagem.;https://produto.mercadolivre.com.br/MLB-3800082559-boneco-articulado-dummy-13-pecas-melhoradas-com-imas-_JM
139;15;Brinquedos e Hobbies;MLB30147300;Garrafa Aerolight Fast Flow 710ml Matte Black - Stanley;281,41;4,9;4775;{'Cor': 'Matte black', 'Capacidade': '710 mL', 'Nome do desenho': 'Stanley'};Brasil;5;16/02/2024;"Recomendo!!!.
Coloquei pedras de gelo as 11:00 am, antes de sair de casa, duraram até 00:00.
Todas as peças com logo da marca!.
Aprovado!!! 👏🏻.";https://www.mercadolivre.com.br/garrafa-aerolight-fast-flow-710ml-matte-black-stanley/p/MLB30147300
140;1;Calçados, Roupas e Bolsas;MLB23564192;Tênis Casual Masculino Poseidon Olympikus Preto/saffron Liso 43 Br;148,99;4,8;9386;{'Cor': 'Preto/Saffron', 'Tamanho': 'Escolha'};Brasil;5;21/03/2024;Excelente produto, o melhor tenis que ja comprei no mercado livre e logo vou pedir mais dois. Recomendo sem preguiça. ( editando alguns meses depois). Comprei de novo, já é o terceiro. Pessoal voltei aqui pra mostrar o quarto.;https://www.mercadolivre.com.br/tnis-casual-masculino-poseidon-olympikus/p/MLB23564192
141;2;Calçados, Roupas e Bolsas;MLB51134081;Tênis Casual Sem Gênero 372605 Geométrico Puma Up Puma White-club Navy 40 Br;209,99;4,9;6936;{'Cor': 'PUMA White-Club Navy', 'Tamanho': 'Escolha'};Brasil;5;09/04/2025;Bonito e confortável. Pedi o n. 37 (o qual normalmente uso) e ficou perfeito (as palmilhas têm 25cm). Meus pés são finos e ficaram bem acomodados no tênis, além disso, não fica pegando nos dedos. Quanto ao solado, igual aos demais modelos de um tênis casual, acredito que com o tempo vai escorregar, como outros que tive. A proposta é de um tênis casual, e o modelo cumpre bem o que promete.;https://www.mercadolivre.com.br/tnis-casual-sem-gnero-372605-geometrico-puma-up/p/MLB51134081
142;3;Calçados, Roupas e Bolsas;MLB4096917772;Short Masculino Bermuda Praia 2 Bolsos Zíper Secagem Rápida;34,19;4,8;5369;{'Cor': 'Preto 883#', 'Tamanho': 'Escolha'};Brasil;5;13/10/2025;Sem texto;https://produto.mercadolivre.com.br/MLB-4096917772-short-masculino-bermuda-praia-2-bolsos-ziper-secagem-rapida-_JM
143;4;Calçados, Roupas e Bolsas;MLB46313219;Tênis Chuck Taylor Cano Longo Tecido All Star Branco/azul-marinho Liso 42 Br;251,91;4,9;4171;{'Cor': 'Branco/Azul-Marinho', 'Tamanho': 'Escolha'};Brasil;5;20/02/2025;Pra quem tem dúvidas entre o original e as réplicas, estou postando esta avaliação, porque eu gostaria que alguém tivesse feito isso quando eu comprei. Este é original. Veja as fotos e compare com esse “mais baratinho” que você quer comprar. Pode não valer a pena!.;https://www.mercadolivre.com.br/tnis-chuck-taylor-cano-longo-tecido-all-star/p/MLB46313219
144;5;Calçados, Roupas e Bolsas;MLB46348997;Tênis Chuck Taylor Cano Curto Tecido All Star Marinho/cru/preto Liso 34 Br;233,91;4,9;3994;{'Cor': 'Marinho/Cru/Preto', 'Tamanho': 'Escolha'};Brasil;4;06/04/2025;Muito top, bonito, boa qualidade, confortável. Só uma ressalva, eu calço n44, comprei o n44 pq os comentários dizia que ele é forma grande, e realmente é. Ficou só rindo um pouco ainda pra mim. Então aconselho a pegar um n menor. Espero ter ajudado.;https://www.mercadolivre.com.br/tnis-chuck-taylor-cano-curto-tecido-all-star/p/MLB46348997
145;6;Calçados, Roupas e Bolsas;MLB4082625257;Short Duplo Compreensão Fitness Bermuda Academia Feminino;35,90;4,8;18685;{'Cor': 'Escolha', 'Tamanho': 'Escolha'};Brasil;5;31/08/2025;Eu amei, corri 10 km, não ficou subindo e não esquentou. O material é muito bom. Tenho 1,67 65 kg e comprei m,ficou perfeito. Tá aprovado pra correr e fazer exercícios.;https://produto.mercadolivre.com.br/MLB-4082625257-short-duplo-compreenso-fitness-bermuda-academia-feminino-_JM
146;7;Calçados, Roupas e Bolsas;MLB45774406;Chinelo Casual Masculino E Feminino Top Cor Branca Havaianas Branco Liso 47.48 Br;39,98;4,8;35089;{'Cor': 'Branco', 'Tamanho': 'Escolha'};Brasil;5;17/05/2022;Havaianas não precisa de comentarios, ela por si já se avalia, tenho 59 anos e não sei o que é a vida sem elas, até freio de minha bicicleta ela já foi, kkkkkkkkkkkkkkkkkkkkkkkk.;https://www.mercadolivre.com.br/chinelo-casual-masculino-e-feminino-top-cor-branca-havaianas/p/MLB45774406
147;8;Calçados, Roupas e Bolsas;MLB4269993941;Mochila Masculina Impermeável Reforçada Aço Escola Notebook;55,19;4,9;2369;{'Cor': 'Preto'};Brasil;5;19/11/2025;Gente, que mochila perfeita! comprei pra usar no trabalho e tô apaixonado. O compartimento pro notebook é super seguro, tudo bem organizado por dentro e o material é muito top. Além de bonita, é super prática no dia a dia. Sério, melhor compra que fiz!.;https://produto.mercadolivre.com.br/MLB-4269993941-mochila-masculina-impermeavel-reforcada-aco-escola-notebook-_JM
148;9;Calçados, Roupas e Bolsas;MLB46528373;Tênis Esportivo Masculino Estilo 2 Olympikus Militar/preto Liso 39;167,99;4,8;3920;{'Cor': 'Militar/Preto', 'Tamanho': 'Escolha'};Brasil;5;29/10/2023;"Tênis bem confortável, serviu certinho e tem bom acabamento.
Feito com material leve e o solado parece ser resistente e não deve ficar liso como os modelos anteriores da olympikus.
Pelo preço que eu paguei, foi uma ótima compra!.";https://www.mercadolivre.com.br/tnis-esportivo-masculino-estilo-2-olympikus/p/MLB46528373
149;10;Calçados, Roupas e Bolsas;LBU2921349381;Short De Linho Masculino Bermuda Leve Praia Verao Novidade Preto M;27,44;4,2;26133;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;21/05/2025;Supera totalmente as expectativas, qualidade excepcional.;https://www.mercadolivre.com.br/short-de-linho-masculino-bermuda-leve-praia-verao-novidade/up/MLBU2921349381
150;11;Calçados, Roupas e Bolsas;MLB63859462;Kit 10 Peças De Roupa Conjunto Infantil Menina = 5 Conjuntos Cor Menina / 4 Anos;73,99;4,7;4816;{'Cor': 'Menina / 4 anos'};Brasil;5;10/09/2025;Minha filha adorou e serviu certinho ela tem 5 anos peguei tam 8 adorei as cores e o preço maravilhoso com certeza comprarei de novo super indico.;https://www.mercadolivre.com.br/kit-10-pecas-de-roupa-conjunto-infantil-menina-5-conjuntos-cor-menina-4-anos/p/MLB63859462
151;12;Calçados, Roupas e Bolsas;MLB38653421;Tênis Casual Masculino Break Start adidas Verde Liso 40 Br;277,39;4,8;3846;{'Cor': 'Verde', 'Tamanho': 'Escolha'};Brasil;4;27/08/2024;Uso 36 da adidas e 37 nike pedi 36 deste e ele ficou um pouquinho folgado, mas nada que uma meia não resolva pq sei que se pedir menor fica apertado. Tive mta dúvida qnd fui escolher o tamanho espero ajudar outras pessoas.;https://www.mercadolivre.com.br/tnis-casual-masculino-break-start-adidas/p/MLB38653421
152;13;Calçados, Roupas e Bolsas;MLB1464164872;Tênis Masculino Olymp Olimp Space Caminhada Barato Promoção;65,10;4,4;42242;{'Cor': 'Azul', 'Tamanho': 'Escolha'};Brasil;5;17/09/2021;"A título de esclarecimento, sugiro que seja esclarecido o termo ""olymp olimp"" pois comprei um tênis pensando que fosse da marca olímpicos quando não é. Essa informação com certeza confunde o comprador.";https://produto.mercadolivre.com.br/MLB-1464164872-tnis-masculino-olymp-olimp-space-caminhada-barato-promoco-_JM
153;14;Calçados, Roupas e Bolsas;MLB1886834300;Kit 3 Camisetas Térmicas Masculina Segunda Pele Camisa Uv50-;77,96;4,6;41126;{'Cor': 'Azul Marinho Cinza e Preto', 'Tamanho': 'Escolha'};Brasil;5;26/08/2022;Excelente custo x benefício. O tamanho das peças ficou perfeito. Quem tá reclamando de medidas é porque não tem costume com esse tipo de roupa, ele é estilo segunda pele mesmo, é pra ser justo ao corpo sem sobras e sem apertar. Costura razoavelmente boa, pelo preço que paguei nessas 3 camisetas eu não compraria nem uma dentro de uma loja, então se durar durante minha semana se férias no clube já tá excelente. Comprem as peças seguindo o tamanho de camiseta que vc usa no dia a dia, não compre nem maior nem menor, não se esqueça que o caimento dela tem que ser estilo segunda pele. Apesar de preferir a gola mais justa, gostei da gola dela, é mais aberta no pescoço.;https://produto.mercadolivre.com.br/MLB-1886834300-kit-3-camisetas-termicas-masculina-segunda-pele-camisa-uv50--_JM
154;15;Calçados, Roupas e Bolsas;MLB47176202;Tênis Esportivo Tribase Reps Under Armour Black Black Turquoise Liso 34 Br;344,90;4,8;1822;{'Cor': 'BLACK BLACK TURQUOISE', 'Tamanho': 'Escolha'};Brasil;4;14/03/2025;Meu primeiro under armour. Meu pé 36 e comprei 37, orientada por outros anúncios, deu bem certinho, a forma dele é menor então compre um número maior. Ainda não treinei com ele, é bem firme como qualquer tênis novo, sinto que ele estabiliza a passada. Não é um tênis pra usar o dia todo mas pra treino sim. Parece ser uma ponta de estoque ou lote com pequenos defeitos, como dá pra ver na imagem da parte do centro, a pintura está avariada. Mas nada que invalide o uso dele.;https://www.mercadolivre.com.br/tnis-esportivo-tribase-reps-under-armour/p/MLB47176202
155;16;Calçados, Roupas e Bolsas;MLB27908734;Tênis Masculino Caven 2.0 Puma Branco/azul Liso 40 Br;319,99;4,8;3804;{'Cor': 'Branco/Azul', 'Tamanho': 'Escolha'};Brasil;5;20/07/2024;"Confortável e lindo!.
Uso 36 e ficou a conta. Normalmente sempre tenho uma folguinha pouca, mas não incomoda. Muita qualidade!.";https://www.mercadolivre.com.br/tnis-masculino-caven-20-puma/p/MLB27908734
156;17;Calçados, Roupas e Bolsas;MLB47541200;Bota Para Trabalho Segurança Adultos Masculino Liso Preto 43 Br;59,90;4,4;5138;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;09/05/2025;Ficou ótima, comprei até maior que é pra ele não perder logo kkkkkk.;https://www.mercadolivre.com.br/bota-para-trabalho-seguranca-adultos-masculino-liso/p/MLB47541200
157;18;Calçados, Roupas e Bolsas;MLB54114342;Bolsa Isotérmica Térmica Lancheira Marmita Sacola Para Academia Trabalho Escola E Passeios Alça Removivel Tche Amo Azul;31,90;4,8;3323;{'Cor': 'Azul'};Brasil;5;04/06/2024;Muito bom. Atendeu a minha expectativa.;https://www.mercadolivre.com.br/bolsa-isotermica-termica-lancheira-marmita-sacola-para-academia-trabalho-escola-e-passeios-alca-removivel-tche-amo/p/MLB54114342
158;19;Calçados, Roupas e Bolsas;MLB63209644;Mochila Feminina Escolar Reforçada Grande Impermeável Notebook Resistente Masculina Trabalho Faculdade Com Estojo Cor Preto Liso;52,42;4,5;8706;{'Color': 'Preto'};Brasil;5;31/05/2024;Veio tudo certinho, ótimo preço e ótima qualidade.;https://www.mercadolivre.com.br/mochila-feminina-escolar-reforcada-grande-impermeavel-notebook-resistente-masculina-trabalho-faculdade-com-estojo-cor-preto/p/MLB63209644
159;1;Casa, Móveis e Decoração;MLB44384711;Jogo De Lençol Queen Micropercal 400 Fios Sofisticado 3pç Cor Branco Desenho Do Tecido Liso;33,57;4,7;30432;{'Cor': 'Branco', 'Design do tecido': 'Liso', 'Tamanho do colchão': 'Queen'};Brasil;4;16/02/2025;Veio com uma fronha rasgada e muita linha sobrando.;https://www.mercadolivre.com.br/jogo-de-lencol-queen-micropercal-400-fios-sofisticado-3pc-cor-branco-desenho-do-tecido-liso/p/MLB44384711
160;2;Casa, Móveis e Decoração;MLB23958420;Detergente Ypê Neutro 5 Litros;32,99;4,9;14380;{};Brasil;5;16/05/2024;Sem texto;https://www.mercadolivre.com.br/detergente-yp-neutro-5-litros/p/MLB23958420
161;3;Casa, Móveis e Decoração;MLB27410145;Marinex Conjunto De Assadeiras Oval Opaline 3 Peças Branco;44,90;4,9;32604;{'Cor': 'Branco'};Brasil;5;18/04/2024;Amei os produtos!.;https://www.mercadolivre.com.br/marinex-conjunto-de-assadeiras-oval-opaline-3-pecas-branco/p/MLB27410145
162;4;Casa, Móveis e Decoração;MLB47422739;Tapete 2,00x1,50 Peludo Felpudo Sala E Quarto Cores Cor Tie Dye Desenho Do Tecido Pelo Alto Casa Laura Enxovais Tapete Médio Para Sala;58,19;4,6;42216;{'Cor': 'Tie-Dye', 'Desenho do tecido': 'Pelo Alto', 'Dimensões': '2 m x 1.5 m'};Brasil;5;09/11/2024;"Gostei do tapete, porém não era o que imaginava.
Mas faz sentido pelo valor que paguei, ele é bem leve parece uma manta, pra mim deu certo porque vai dar até para eu lavar na máquina porque é bem leve.
Ele é menor mesmo como o pessoal descreveu nos comentários.
Não é marrom como da primeira foto e mais rosado como na fotos sequentes.
Ele é escorregadio, porque o pelo não é próprio de tapete , é como manta de pelúcia o acabamento com um tnt por trás com bolinhas antiderrapante , é bom para lugares que não tem criança , que ninguém corra porque apesar de ter antiderrapante em baixo o pelo em cima é muito liso.
Pra mim serviu bem ,mas como meu marido gosta de deitar no tapete vou precisar comprar algo pra por embaixo, estilo aqueles emborrachado de criança brincar , vai ficar top.
Vai dar o valor de um tapetão, mas como pra mim o importante é manter ele higienizado e poder eu mesma lavar achei ótimo.
Espero que minha descrição tenha ajudado. Por gentileza avalie os produtos , para nós consumidores possamos tomar melhores decisões, tirem fotos. Obrigada.";https://www.mercadolivre.com.br/tapete-200x150-peludo-felpudo-sala-e-quarto-cores-cor-tie-dye-desenho-do-tecido-pelo-alto-casa-laura-enxovais-tapete-medio-para-sala/p/MLB47422739
163;5;Casa, Móveis e Decoração;MLB29473805;Cortina 4,00x2,80 Metros Blackout Blecaute Tabaco Corta Luz Em Tecido Grosso Para Quarto E Sala Casa Laura Enxovais;129,90;4,7;69581;{'Cor': 'Marrom', 'Largura x Altura': '4 m x 2.8 m'};Brasil;5;05/02/2024;Ficou perfeita, eu sou muito crítica porém tecido grosso bom! ficou maravilhosa.;https://www.mercadolivre.com.br/cortina-400x280-metros-blackout-blecaute-tabaco-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-enxovais/p/MLB29473805
164;6;Casa, Móveis e Decoração;MLB45696731;Kit 3 Câmera Segurança Ip Externa Wifi A28 A31 App Icsee Prova Dagua Ip66 Dome Lente Dupla Lentes 2 Em 1 Vigilância Visão Noturna Infravermelho Casenn Branco/preto;360,05;4,8;14627;{'Cor': 'Branco/Preto', 'Unidades por kit': '3'};Brasil;5;18/08/2025;Estou usando faz mais de 1 mês e não tive problema nenhum mesmo depois de 2 temporais (1 deles com granizo de quase 1 centímetro). Pintei de preto as partes brancas da carcaça da câmera para poder ficar mais velado e discreto. A qualidade da imagem é boa se comparado às câmeras de marcas, pelo preço está mais do que ótimo. A rua de casa é bastante movimentada e há uma casa de shows ao lado, achei que o motor da câmera iria estragar rapidamente devido ao grande movimento de pessoas diariamente mas está se mostrando ser robusta e está sendo bastante útil. Possui holofotes fortes (melhor que as minhas câmeras de marca) e a luz é branca. O infravermelho é funcional e em total escuridão a imagem fica bastante nítida e clara (já caiu a energia do bairro todo mas instalei no sistema fotovoltaico). Necessitei fazer uma pequena poda na árvore de casa pois a inteligência artificial da câmera entendia que alguns galhos da árvore eram pessoas 🤣 mas fora isso funciona tudo igual as câmeras de marca. Coloquei um cartão de 128gb e na qualidade de gravação mais alta gravação exatamente 7 dias, não testei na qualidade mais baixa mas deve armazenar muitos mais dias. O app é bastante intuitivo e funcional (eu não conhecia esse app), única coisa ruim é que de vez enquando aparece anúncios de 5 segundos, fora isso é funcional. O altofalante tem volume bastante baixo e a gravação de áudio não é das melhores, mas grava os áudios de conversas muito bem.;https://www.mercadolivre.com.br/kit-3-cmera-seguranca-ip-externa-wifi-a28-a31-app-icsee-prova-dagua-ip66-dome-lente-dupla-lentes-2-em-1-vigilncia-viso-noturna-infravermelho-casenn/p/MLB45696731
165;7;Casa, Móveis e Decoração;MLB16084404;Papel Higiênico Supreme Folha Tripla Com 12 Rolos Neve;29,15;4,9;24120;{'Unidades por pacote': '12'};Brasil;5;21/02/2023;Apesar de achar que o papel de folha tripla está cada vez mais magrinho, pelo menos encontrei aqui por um preço melhor que nos mercados… mesmo assim, é caro. Estou pensando em usar folhas de bananeira….;https://www.mercadolivre.com.br/papel-higinico-supreme-folha-tripla-com-12-rolos-neve/p/MLB16084404
166;8;Casa, Móveis e Decoração;MLB29054696;Kit Conjunto 10 Potes Vidro Hermético Marmita Tampa 370ml Verde (sk);78,99;4,8;6374;{'Cor': 'Verde (SK)', 'Unidades por pack': '10'};Brasil;5;19/11/2025;Adorei. É pequeno, imaginei um pouco maior. O vidro é grosso. Tampa rígida com abertura fácil e ainda com furo pra saída de ar. Não dá pra ter certeza se pode usar em forno.;https://www.mercadolivre.com.br/kit-conjunto-10-potes-vidro-hermetico-marmita-tampa-370ml/p/MLB29054696
167;9;Casa, Móveis e Decoração;MLB35155861;Lorenzetti Loren Shower Eletrônico Cor Branco 220 V 7500 W Potência Chuveiro;144,00;4,8;33055;{'Cor': 'Branco/Branco', 'Voltagem': 'Escolha', 'Potência': '7.5 kW'};Brasil;4;19/06/2023;"Ele é até bom, mas, só esquenta bastante se abrir pouco o registro, e isso na temperatura máxima. Isso me decepcionou bastante. Se abrir tudo o registro, a água esfria consideravelmente. Eu até indico a compra, porém, comprem na potência de 7500w, talvez ele esquente mais. Mas estou satisfeita porque aqui na minha cidade faz muito calor, então, não vou precisar de tanta temperatura alta e se precisar é só diminuir a abertura do registro, assim como todo chuveiro. A única coisa que me abalou mesmo foi que dá uma boa queda na temperatura se abrir tudo, não dá pra usar assim no frio extremo.
O caimento de água é ótimo, mas, não espere pressão tipo ducha por que ele vem com um regulador de pressão automático, ou seja, se for muita pressão ele diminui, se for pouca pressão ele aumenta, mas, não é muito, é na medida. Na minha casa não tem muita pressão de água, então acredito que ele possa ter mais força na saída de água caso na sua casa tenha mais pressão.
O chuveirinho é vergonhoso pra um chuveiro de mais de 100,00, é daqueles que vem nos lorenzetti básicos de três temperaturas. Na saída de água do chuveirinho lá no corpo do chuveiro, vem uma pecinha pra bloquear a água caso você não queira instalar o chuveirinho, isso eu achei legal.
Foi muito fácil de instalar, o manuel é bem explicativo.
Ele fica bem bonito no box.
Ao todo é um chuveiro bom, eu só indico que comprem o de 7500w por ter mais potência.";https://www.mercadolivre.com.br/lorenzetti-loren-shower-eletrnico-cor-branco-220-v-7500-w-potncia-chuveiro/p/MLB35155861
168;10;Casa, Móveis e Decoração;MLB26417959;Varal De Chão Grande De Roupas 3 Andares Dobrável Cor Azul Kontuz 170 Cm;59,76;4,6;72581;{'Cor': 'Azul', 'Comprimento fechado': '40 cm', 'Altura fechado': '1.7 m', 'Dimensões': '76 cm x 70 cm x 1.7 m'};Brasil;4;05/11/2023;O produto é muito bom, pra quem mora em apartamento é uma mão na roda só não dei 5 estrelas porque faltou uma trava porque com roupas mais pesada ele abaixa. Mas resovi esse problema invertendo a posição dos braços para que eles dobrem para cima assim eles travam, fica a dica 😉.;https://www.mercadolivre.com.br/varal-de-cho-grande-de-roupas-3-andares-dobravel-cor-azul-kontuz-170-cm/p/MLB26417959
169;11;Casa, Móveis e Decoração;MLB37830074;Papel Higiênico Familiar Folha Dupla 24 Rolos;26,47;4,9;10719;{};Brasil;5;18/07/2024;Gostei muito macio com certeza vou compra de novo.;https://www.mercadolivre.com.br/papel-higinico-familiar-folha-dupla-24-rolos/p/MLB37830074
170;12;Casa, Móveis e Decoração;MLB16601297;Água Sanitária Super Candida 5l;26,28;4,9;20311;{'Volume': '5 L'};Brasil;5;10/07/2023;"Uso sempre e não fico sem em casa.
Essa super cândida é incrível.
Limpa,desinfeta como nenhum outro e a higiene é a melhor.";https://www.mercadolivre.com.br/agua-sanitaria-super-candida-5l/p/MLB16601297
171;13;Casa, Móveis e Decoração;MLB48476625;Capa Protetora Para Colchão Impermeável Matelado Solteiro Antiácaro Antialérgico Macio E Confortável Cinza;34,98;4,4;9044;{'Cor': 'Cinza', 'Desenho do tecido': 'Matelado', 'Tamanho do colchão': 'Solteiro', 'Dimensões máximas': '25 cm'};Brasil;4;09/11/2025;Pelo preço acho que até que não é tão ruim, ele não faz barulho. Mas não segura líquido, então ele não é impermeável. Eu lavei na máquina de lavar e as costuras não aguentaram, mas ainda dá pra usar algumas vezes, a minha cama é queen e eu comprei tamanho king por isso ficou um pouco maior.;https://www.mercadolivre.com.br/capa-protetora-para-colcho-impermeavel-matelado-solteiro-antiacaro-antialergico-macio-e-confortavel-cinza/p/MLB48476625
172;14;Casa, Móveis e Decoração;MLB16084467;Papel Higiênico Supreme Toque De Seda Com 12 Rolos Neve;30,49;4,9;17485;{'Unidades por pacote': '12'};Brasil;4;10/03/2024;Fala que é folha dupla mas é super fino. Com certeza não é como os de antigamente, a qualidade do papel neve caiu nesse quesito. Se quiser o antigo folha dupla, compre o folha tripla.;https://www.mercadolivre.com.br/papel-higinico-supreme-toque-de-seda-com-12-rolos-neve/p/MLB16084467
173;15;Casa, Móveis e Decoração;MLB45129493;Jogo De Lençol Cama King 03 Peças 400 Fios Ponto Palito Cor Azul-claro Desenho Do Tecido Lisa;32,99;4,8;14862;{'Cor': 'Azul-claro', 'Tamanho do colchão': 'King'};Brasil;4;26/02/2025;Solicitei 2 jogos de lençóis king e vieram 2 queen !!!! favor observar melhor quando enviam os produtos !!!!.;https://www.mercadolivre.com.br/jogo-de-lencol-cama-king-03-pecas-400-fios-ponto-palito-cor-azul-claro-desenho-do-tecido-lisa/p/MLB45129493
174;16;Casa, Móveis e Decoração;MLB60778113;Garrafa Térmica 1 Litro Inox Lúmina - Termolar Cinza;139,90;4,7;18587;{'Cor': 'Cinza', 'Capacidade': '1 L'};Brasil;5;11/12/2022;Essa garrafa é super super boa quêm estive com dúvidas de comprar pode comprar sem medo me supriedi com essa garrafa eu faço café ás seis horas da manhã o café fica quente até o outro dia pode comprar sem medo tem muita gente falando mais a minha garrafa e muito boa mesmo.;https://www.mercadolivre.com.br/garrafa-termica-1-litro-inox-lumina-termolar-cinza/p/MLB60778113
175;17;Casa, Móveis e Decoração;MLB47046127;Espelho Decorativo 40cm Adnet Couro Cor Marrom Preto;41,90;4,8;17584;{'Cor da moldura': 'Preto'};Brasil;5;23/08/2024;Ele é perfeito é enorme. Eu ameiii, eu já tinha o de 40cm e a muito tempo que eu queria esse de 60cm e aproveitei a promoção e comprei 2. Paguei 50,25 cada. ❤️🥰 na 1ª foto vocês podem ver a diferença do de 40cm pro de 60cm.;https://www.mercadolivre.com.br/espelho-decorativo-40cm-adnet-couro-cor-marrom/p/MLB47046127
176;18;Casa, Móveis e Decoração;MLB36296782;Mangueira Jardim 100m Metros Marqs Home Jardim Pvc Carro Lava Jato 7/16 100m;199,80;4,3;46575;{'Cor': 'Verde', 'Comprimento': '100 m'};Brasil;4;08/12/2024;"A mangueira em si é muito boa considerando o valor, estou realmente satisfeito, mas o bico quem vem, sem folga na conexão entre a mangueira e o bico pra deixar claro, é de má qualidade, melhor utilizar sem ele.
Concluindo, o produto é bom e vale a pena comprar.
Quanto a durabilidade, só o tempo dirá.";https://www.mercadolivre.com.br/mangueira-jardim-100m-metros-marqs-home-jardim-pvc-carro-lava-jato-716-100m/p/MLB36296782
177;19;Casa, Móveis e Decoração;MLB45886104;Capa Colchão Impermeável Protetor Matelado Solteiro Antialérgico Antixixi Macio Silencioso E Não Esquenta Cinza;34,98;4,3;31604;{'Cor': 'Cinza', 'Desenho do tecido': 'Matelado', 'Tamanho do colchão': 'Solteiro', 'Dimensões máximas': '25 cm'};Brasil;5;31/05/2025;Muito bom o produto e com o preço melhor ainda , recomendo, super macio e de grande qualidade,vc q está lendo esse comentário,se foi útil pra você da um laike no meu comentário 👍. Deus abençoe.;https://www.mercadolivre.com.br/capa-colcho-impermeavel-protetor-matelado-solteiro-antialergico-antixixi-macio-silencioso-e-no-esquenta-cinza/p/MLB45886104
