Posição;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
5;MLB6080711;4,5;29538;02/08/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;As meninas adoraram o ventilador. Como o quarto é pequeno ele vento lá muito bem. Ótima opção para ambientes pequenos.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;19/11/2020;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Equipamento bem acabado e silencioso. Porém não é tão simples de instalar como consta no manual, principalmente na hora de passar a fiação da lâmpada na canaleta do aparelho. Outra coisa, antes de fazer a compra a pessoa tem que ter certeza que na tubulação da parede passa 2 pares de fios, pois um é para a lâmpada e outro para o ventilador. Caso contrário, melhor comprar um aparelho que possua controle remoto, já que neste basta ter 1 par de fio e é mais fácil de instalar.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;08/05/2022;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Exelente produto instalei 3, todos ficaram ótimos, pelo valor pago, exelente custo benefício, a parte onde se coloca. Lâmpada material de ótima qualidade, soquete da lâmpada de cerâmica, fios que vem para ligação delas bem reforçado, já fiz várias instalações de ventiladores, essa parte era muito chata de instalar o acabamento começava a se soltar o fio enrolava, esse não se encaixa tudo certinho, sendo bem instalado como eu fiz creio que dure bastante tempo sem da dor de cabeça de peças se soltando, recomendo de mais, tenho em casa um da arno paguei o dobro, o acabamento não foge muito dele, esse ventilador tá com um exelente custo beneficio.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;16/06/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Melhor ventilador de teto que já tive até hoje! ventila bem e silencioso! já até indiquei pra parentes.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;04/08/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;07/07/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;28/06/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Muito bom, amei.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;19/08/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Leve bonito. Faz bastante vento. Parte da iluminação e de plastico leitoso e cabem duas lâmpadas. 3 velocidades ventila e exausta. Eletricista instalou facilmente.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;12/06/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Excelente produto uso até hoje não tenho nenhum problema com eles.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;04/04/2022;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Muito bom o ventilador. Não é barulhento como o pessoal coloca nos comentários. Vi algumas pessoas comentando que soltou as pás entre outras coisas. Pessoal este ventilador é bom sim, porém tem que ser bem montado e com cuidado porque as pessoas na maioria são de plástico. Então se apertar de mais parafusos ou porcas podem trincar as peças e no futuro elas provavelmente vão se soltar. Eu mesmo montei e instalei o meu não tive nenhum dificuldade. Recomendo demais.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
5;MLB6080711;4,5;29538;01/09/2023;Ventilador De Teto Ventisol Fênix E-27 Branco 130w Com 3 Pás De Plástico, 960 Mm De Diâmetro;209,00;5;Maravilhoso ,funciona muito bem ,venta muito silencioso , pode comprar sem medo!eu estou muito satisfeita.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-e-27-branco-130w-com-3-pas-de-plastico-960-mm-de-dimetro/p/MLB6080711
