Posição;Subcategoria;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
8;INFORMÁTICA;MLB46452246;4,9;5775;27/05/2024;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Joguei agora no pc por 3 horas,já tive controle premium da npad de ps3 , controle original de ps4,xbox,nada se compara a esse , é melhor que meu mouse moto speed com sensor topo de linha,nunca tinha visto algo igual, surpreendente.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;11/10/2024;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Melhor controle que já tuve!. Aí total devo ter usado uns 7, 8 controles de todos os tipos e modelos, mas este é o melhor, sem dúvida. O único wireless que vingou, seu sinal seja no pc quanto no android é ótimo, muito bem construído, seu tamanho (já que minhas mãos são muito grandes) é ótimo, acabamento, a case foi o golpe final contra os outros, tu utiliza (bateria ótima) e guarda na case, não pega poeira, água, maresia nem pelos de animais!. Comprem que vale cada centavo! deveria ter comprado antes.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;16/04/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Comprei pra jogar no xbox cloud e funcionou certinho na tv, o tempo de resposta é bom.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;23/07/2024;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Perfeito, leve e muito bom, deu de 10 no de ps5 e xbox!.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;08/10/2024;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;4;Gostei muito dos analógicos é muito bom ele é um pouco pesado muito fácil de conectar e qualquer aparelho confortável compatível com o nintendo swift também.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;18/02/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Um ótimo controle custo benefício, construção bem feita e os botões/analógicos são ótimos.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;16/07/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Vou deixar aqui minha experiência com o produto após 1 semana de uso. Nos primeiros dias ele ficava caindo a conexão, tentei várias soluções online como atualização de firmware etc, nada funcionava, ele se desconectava sozinho. Acionei então a devolução achando que era defeito no produto, até que resolvo fazer um último teste, desliguei o roteador que fica bem próximo aos meu pc, depois disso não tive mais nenhum problema. O produto é muito bom, vale a pena.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;15/05/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Eu simplesmente parei de sofrer com jogos de tiro e arco e flecha , bom demais , super recomendo mesmo.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;29/06/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;O controle em si é incrível, joguei umas 2 a 3 horas por dia por uma semana até descarregar, fora que vem com uma case pra evitar pegar poeira e proteger. Único ponto que senti falta foi um manual ou código qr que ensine a parear nos diferentes dispositivos, mas se vc pesquisar encontra no google ou youtube tutoriais.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;01/08/2024;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Melhor custo-benefício que vi, não perde em nada pra qualquer controle de console original.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;15/06/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Esse controle é maravilhoso, fazia meses que eu queria um, testei todo tipo de jogo neste controle, achei ótimo a qualidade do matéria, é bem custo benefício, tá aprovado, vem o controle, a caixa pra proteger ele quando for levar a algum lugar, e ainda vem o pendrive que é tipo um bluetooth. Tá mais que aprovado, pode comprar sem medo.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;09/07/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Controle top demais, uma dica: baixe o app da gamesir e faça o downgrade do controle pra versão 4200 pra funcionar certinho no windows.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;11/12/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;Para começar, não testei todas as conectividades nem o modo turbo do controle, nem usei ele por tempo suficiente para determinar o tempo de autonomia do controle. Usei ele tanto com o receptor quanto no modo bluetooth, não vi diferença, o que é algo bom. O controle tem uma boa resposta, não senti delay algum. Fácil de conectar, sensibilidade nos botões muito boa. Um plus é que ele vem com essa case da última foto. Parece algo bobo de início, mas faz toda diferença. Além de proteger o controle de algumas quedas, ainda protege de poeira, o que, essencialmente, aumenta a vida útil. Tentei tirar fotos mais próximas para vocês poderem checar a qualidade. O controle é bem leve, deve pesar pouco mais de 100g, o que faz parecer que ele é frágil, mas ao toque parece mais rígido do que aparenta, só não sei se isso é sinal de resistência. As manetes são bem suaves e os botões são rígidos na medida certa, eu diria. Acho que até o momento o que menos curti foi o tempo que demora para ligar e desligar o controle manualmente. 5 segundos parecem 10! também penso que ele é um pouco curtinho em sua extensão, e dependendo da maneira que o segura, você não alcança muito bem alguns botões. No mais, funcionou perfeitamente na steam, não precisei configurar nada. Pelo preço é um ótimo controle e com bastante funções!.;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
8;INFORMÁTICA;MLB46452246;4,9;5775;15/07/2025;Controle Sem Fio GameSir T4 Nova Lite Hall Effect Multiplataforma Bluetooth Dongle Usb-C Azul Escuro;200,00;5;;https://www.mercadolivre.com.br/controle-sem-fio-gamesir-t4-nova-lite-hall-effect-multiplataforma-bluetooth-dongle-usb-c-azul-escuro/p/MLB46452246#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB4229843983&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;16/03/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Impressora creality ender 3 v3 se. Temperatura do bico 230°c. Temperatura da cama 65°c. Configuração original da própria impressora. Utilizei o carretel inteiro e não tive problema algum. O resultado das peças é excelente.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;10/09/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Filamento de excelente qualidade, se usado com baixa altura de camada, as linhas se tornam praticamente imperceptíveis e o acabamento fica excelente.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;21/12/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Filamento top com cor bem viva. Encaixou certinho no ams da bambu lab a1.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;23/09/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Filamento bizarroooo, ótimo filamento, qualidade superior peças ficam lindas, recomendo e vou comprar mais.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;13/11/2023;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Ótima qualidade de filamento, possui laudo de ensaio mecânico no site, muito bom pra vários tipos de protótipos. Cor bonita, ótimos acabamentos.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;29/11/2023;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;"Gostei dessa marca 10 estrelinha 😁, eu até coloquei nos favoritos pra não perder a loja aqui rsrs, tirei 2 foto pra mostrar q ele imprime muito bem na impressora k1. E essa cor roxo ou lilás ""acho q sou meio daltônico rsrs confundo um pouquinho as cores "" ela é linda de mais vou ver outras cores mais pra frente tbm. Voolt3d mais 10 estrelinha pra ti 😁👍.";https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;07/08/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Estava com receio de comprar devido as reclamações que vejo no youtube dessa marca, e sou iniciante então um filamento bom evita de eu ficar quebrando a cabeça. Comprei 3 cores e testei. Resumindo. Hj comprei mais 5 cores. Qualidade de impressão perfeita, super lisinha a peça. Cores bem vivas. Recomendo muito essa marca!.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;16/03/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Filamento muito bom.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;20/04/2025;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Muito bom.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;30/05/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Não tenho muita experiencia com filamento, entretanto achei esse muito bom, cumpre oque promete, e o preço é muito bom, não vale a pena comprar filamento barato, super recomendo esse. Lembrando que muitas das vezes o que vai fazer o filamento funcionar perfeitamente é um fatiamento correto e um arquivo de qualidade próprio para inpressao em filamento.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;27/09/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Um dos melhores filamentos que já usei, volt não decepciona nunca.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;01/12/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Filamento muito bonito, rodou muito bem na k1c.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;08/01/2025;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Excelente filamento. Fácil de imprimir e ótimo acabamento.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;11/05/2024;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
9;INFORMÁTICA;MLB27535550;4,8;17189;04/12/2023;Filamento Pla 1kg Voolt3D Impressão Cor Verde;123,90;5;Ótimo sem problemas excelente acabamento da peça sem necessidade de lixas.;https://www.mercadolivre.com.br/filamento-pla-1kg-voolt3d-impresso-cor-verde/p/MLB27535550#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5322209278&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;16/04/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Produto muito bom, resistente, grossinho recomendo até para impressão de capas para encadernação de tão bonito que fica a impressão.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;05/05/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;É tudo que eu preciso muito bom.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;09/04/2021;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;4;Papel de qualidade diferente do ultimo comprado, mas acabou servindo ao proposito, seria interessante saber quando mudam a marca do papel, comprei com você a umas duas semanas atrás e veio outra marca de papel, como meu trabalho depende dessa matéria prima, acabo ficando a mercê da sorte em acertar a compra do material certo.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;20/04/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Material excelente, recomendo.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;27/11/2024;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;4;Se é da marca jojo eu não sei, pq não veio nenhuma identificação q é da marca, a única etiqueta q tem é essa da imagem. Mas o papel funciona bem, quem brilho e cola o suficiente.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;15/11/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Funciona 100% com a canon g6010 configurada para papel comum em alta qualidade (utiliza o preto pigmentado).;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;17/06/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Sempre uso desses papéis são de ótima qualidade. Full nota 10!.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;11/10/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Papel de uma qualidade de impressão impecável, apesar de ser 115gr é super grosso, atendeu todas as minhas necessidades, desde balas a capas para encadernação, irei comprar sempre. Superou todas as minhas expectativas.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;17/09/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;O papel é excelente, fica parecendo profissional, durinho e a parte traseira mesmo sendo áspero imprime tipo papel cartão e também ficou bom.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;08/12/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Agora vou testar a qualidade, marca nova pra mim.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;18/10/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Muito branco não é amarelado igual a outros de outras marcas que comprei.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;12/08/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Eu ameih muito.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;29/06/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Igual na descrição. Material bom.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;12/09/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Pode comprar sem medo pessoal ! recomendo.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
10;INFORMÁTICA;MLB50841031;4,8;6517;09/09/2023;Papel Fotográfico A4 Microporoso Brilhante 260g 300 Folhas Cor Branco;383,47;5;Excelente.;https://www.mercadolivre.com.br/papel-fotografico-a4-microporoso-brilhante-260g-300-folhas-cor-branco/p/MLB50841031#polycard_client=search_best-seller&tracking_id=6c5adc9f-a9ec-4b51-ba9d-709ea66bb92a&wid=MLB5413886332&sid=search
11;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB38302175;4,9;4698;30/06/2025;Fone de Ouvido Soundcore P20i Bluetooth 5.3 Grave Potente Drivers 10mm 30h Bateria Carregamento Rápido App Personalização De Som Via App IPX5 2 Mics IA para Chamadas Claras Case Compacto Cor Azul;166,19;5;Fone fenomenal pelo que custa! faz uns dois anos que estou no hobby de áudio e tenho uma coleção boa de fones, precisava de um tws que me agradasse e esse foi um belo acerto. O som é ótimo, uso ele no eqs de pop, flat e bass reducer que já vem no app (não sou bass head) e ele me dá um retorno de tonalidade mais equilibrado pro meu gosto sem perder a própria personalidade de um fone mais divertido com subgraves presentes. As frequências não embolam o que foi uma surpresa muito agradável. Usei ele por umas boas 5 horas direto e a bateria continuou firme e forte! além do mais, saber que ele tem garantia e homologação pela anatel me deixa bem mais tranquila também. Estarei recomendando esses carinhas pra todos 🙏🏻.;https://www.mercadolivre.com.br/fone-de-ouvido-soundcore-p20i-bluetooth-53-grave-potente-drivers-10mm-30h-bateria-carregamento-rapido-app-personalizaco-de-som-via-app-ipx5-2-mics-ia-para-chamadas-claras-case-compacto-cor-azul/p/MLB38302175#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5410930110&sid=search
11;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB38302175;4,9;4698;04/07/2025;Fone de Ouvido Soundcore P20i Bluetooth 5.3 Grave Potente Drivers 10mm 30h Bateria Carregamento Rápido App Personalização De Som Via App IPX5 2 Mics IA para Chamadas Claras Case Compacto Cor Azul;166,19;5;Excelente fone de oubvido. A durabilidade da bateria é muito boa, a qualidade do fone é muito boa. Não estou muito surpresa por já conhecer a marca, mas por ser um fone um pouco mais barato, pensei que a qualidade não seria tão boa, me enganei. Apenas o uso prologado acabou me incomodando um pouco, mas nada demais. Utilizei para corrida, estava em dúvida se ele funcionaria bem, ele não caiu e ficou firme na orelha. As opções de aumentar o som e mudar de faixa pelo proprio fone são sensacionais. Baixando o aplicativo você consegue configurar essas questões e também habilitar algumas melhorias da qualidade do som. Recomendo muito. Utilizei inclusive para fazer reuniões de trabalho, o microfone é bom, apenas não tem o isolamento de ruído, então se estiver em um lugar muito barulhento pode não funcionar tão bem.;https://www.mercadolivre.com.br/fone-de-ouvido-soundcore-p20i-bluetooth-53-grave-potente-drivers-10mm-30h-bateria-carregamento-rapido-app-personalizaco-de-som-via-app-ipx5-2-mics-ia-para-chamadas-claras-case-compacto-cor-azul/p/MLB38302175#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5410930110&sid=search
